body_1_x,body_1_y,body_2_x,body_2_y,body_3_x,body_3_y,body_4_x,body_4_y
0.4756969511508941,0.7046847939491272,0.559874415397644,0.7075924873352051,0.5242919921875,0.3146587014198303,0.4805249124765396,0.31801044940948486
0.475730687379837,0.7046902477741241,0.5582686066627502,0.7075310349464417,0.5250738561153412,0.31776726245880127,0.47936074435710907,0.3061252236366272
0.4757668972015381,0.7047823071479797,0.5576053857803345,0.7075410783290863,0.5254534780979156,0.3196018934249878,0.47914138436317444,0.3047475814819336
0.4743484556674957,0.7068012058734894,0.5540604591369629,0.7086441814899445,0.5252264142036438,0.3307868242263794,0.47894173860549927,0.30589306354522705
0.469463437795639,0.7085590958595276,0.5493255257606506,0.7095460891723633,0.5247263312339783,0.34014827013015747,0.4789633154869079,0.30489659309387207
0.4657989740371704,0.7098402082920074,0.5457189083099365,0.7101111710071564,0.5238221883773804,0.3469178080558777,0.4790158271789551,0.30508244037628174
0.4633328020572662,0.711048811674118,0.5422486066818237,0.7105925679206848,0.5231758952140808,0.34643566608428955,0.479315921664238,0.3081229329109192
0.4612414836883545,0.71211177110672,0.5396665930747986,0.7106973528862,0.5229504406452179,0.345580518245697,0.4795468896627426,0.3170962929725647
0.4588200449943542,0.7124132812023163,0.5379241108894348,0.7108112275600433,0.5229335725307465,0.3436970114707947,0.4795546233654022,0.3194180727005005
0.4587587714195251,0.7128458321094513,0.5376759171485901,0.7108083963394165,0.5231244266033173,0.34259963035583496,0.47965474426746363,0.3194369077682495
0.4571751058101654,0.7127383649349213,0.5366305112838745,0.7106175422668457,0.5235828459262848,0.33957964181900024,0.48004284501075745,0.32045090198516846
0.4555566608905792,0.7108554840087891,0.5359703898429871,0.710135281085968,0.5247465372085571,0.3310251832008362,0.4803890436887741,0.3173443078994751
0.4545828104019165,0.7076764106750488,0.5354173183441162,0.709521472454071,0.5258716642856598,0.32380837202072144,0.4809570908546448,0.31834715604782104
0.4545961916446686,0.7062293887138367,0.5353395938873291,0.7092595994472504,0.5268153846263885,0.3177661895751953,0.48250891268253326,0.31755852699279785
0.454569935798645,0.7056187391281128,0.5356476306915283,0.7087527215480804,0.527128666639328,0.31740057468414307,0.48272891342639923,0.3172435164451599
0.4549060761928558,0.7056875228881836,0.5359806418418884,0.7087981104850769,0.5275360643863678,0.3188844323158264,0.4831688851118088,0.3174571394920349
0.4564792811870575,0.7068410515785217,0.5390215516090393,0.7108538448810577,0.5275674164295197,0.3189767003059387,0.4824182093143463,0.33767539262771606
0.4578753113746643,0.70732581615448,0.5408267974853516,0.712020605802536,0.5276606678962708,0.319616436958313,0.48203030228614807,0.33893418312072754
0.4599071443080902,0.7097445726394653,0.543722927570343,0.7137175798416138,0.527969628572464,0.3199847340583801,0.48185648024082184,0.3497985005378723
0.4610396325588226,0.7106601297855377,0.5451681017875671,0.714927613735199,0.5275992155075073,0.31933313608169556,0.4812308400869369,0.34927690029144287
0.4625559449195862,0.7116338610649109,0.5465149879455566,0.7169875204563141,0.5269435048103333,0.31832534074783325,0.4802233874797821,0.3482423424720764
0.4636289775371551,0.7120029926300049,0.5474103093147278,0.7175891399383545,0.5266090333461761,0.317263126373291,0.47968314588069916,0.348236620426178
0.4658391177654266,0.7118321061134338,0.5497261881828308,0.7176755666732788,0.5250327587127686,0.31736278533935547,0.47784656286239624,0.33853721618652344
0.4664821028709411,0.7117611765861511,0.5506376624107361,0.7175959944725037,0.5240575969219208,0.31747007369995117,0.47711801528930664,0.3355756402015686
0.467470109462738,0.7107153832912445,0.5512943863868713,0.716929167509079,0.5225575566291809,0.3176058530807495,0.4758090227842331,0.32831984758377075
0.4676648378372192,0.7087936103343964,0.5518001317977905,0.7151176035404205,0.5221284627914429,0.3151363134384155,0.47440420091152186,0.3171611428260803
0.4674745500087738,0.7075376808643341,0.5514571070671082,0.7129745185375214,0.5197644233703613,0.31500375270843506,0.4728814363479614,0.3151078224182129
0.4673367738723755,0.7067612111568451,0.5512225031852722,0.7111613750457764,0.5188158750534058,0.31496167182922363,0.4719220846891403,0.31429219245910645
0.4664537310600281,0.7067999541759491,0.5496715307235718,0.7094602584838867,0.516249030828476,0.31494706869125366,0.47020237147808075,0.30779337882995605
0.464533656835556,0.7075237035751343,0.5463997721672058,0.7095775604248047,0.5140940248966217,0.3153795599937439,0.4685132205486297,0.3105090260505676
0.4619925022125244,0.7086227834224701,0.5421369671821594,0.7098479270935059,0.5134522020816803,0.3220643997192383,0.4679770767688751,0.3116973042488098
0.4582238495349884,0.709405243396759,0.5375652313232422,0.7109148800373077,0.5124602615833282,0.33737844228744507,0.46822111308574677,0.31652945280075073
0.4545717239379883,0.7101079225540161,0.5328303575515747,0.7112737596035004,0.512506365776062,0.34157443046569824,0.46850068867206573,0.31681203842163086
